Date,Time,Open,High,Low,Close,Volume,NumberOfTrades,BidVolume,AskVolume
12/26/17, 00:57:00.0,2686,2686,2685.75,2686,13,11,6,7
12/26/17, 01:00:00.0,2685.75,2686,2685.75,2686,50,28,44,6
12/26/17, 01:03:00.0,2685.75,2686,2685.75,2686,11,5,10,1
12/26/17, 01:06:00.0,2685.75,2686,2685.75,2685.75,18,13,4,14
12/26/17, 01:09:00.0,2686,2686,2686,2686,6,3,0,6
12/26/17, 01:12:00.0,2686,2686,2686,2686,15,6,0,15
12/26/17, 01:15:00.0,2686,2686,2686,2686,2,2,0,2
12/26/17, 01:18:00.0,2686,2686.25,2686,2686.25,51,23,23,28
12/26/17, 01:21:00.0,2686,2686.25,2686,2686.25,4,2,1,3
12/26/17, 01:24:00.0,2686,2686.25,2686,2686.25,4,3,1,3
12/26/17, 01:27:00.0,2686.25,2686.25,2686,2686.25,7,5,3,4
12/26/17, 01:30:00.0,2686.25,2686.25,2686.25,2686.25,25,8,0,25
12/26/17, 01:33:00.0,2686.25,2686.25,2686.25,2686.25,4,3,0,4
12/26/17, 01:36:00.0,2686.25,2686.25,2686.25,2686.25,9,8,0,9
12/26/17, 01:39:00.0,2686.25,2686.25,2686.25,2686.25,13,12,0,13
12/26/17, 01:42:00.0,2686.25,2686.5,2686.25,2686.5,50,40,2,48
12/26/17, 01:45:00.0,2686.5,2686.5,2686.25,2686.5,20,14,17,3
12/26/17, 01:48:00.0,2686.5,2686.5,2686.25,2686.25,3,3,1,2
12/26/17, 01:51:00.0,2686.5,2686.5,2686.5,2686.5,86,34,0,86
12/26/17, 01:54:00.0,2686.5,2686.5,2686.25,2686.25,23,16,4,19
12/26/17, 01:57:00.0,2686.5,2686.5,2686.5,2686.5,34,18,19,15
12/26/17, 02:00:00.0,2686.25,2686.5,2686,2686,90,52,58,32
12/26/17, 02:03:00.0,2686,2686.5,2686,2686.5,84,49,22,62
12/26/17, 02:06:00.0,2686.25,2686.5,2686.25,2686.25,13,8,8,5
12/26/17, 02:09:00.0,2686.5,2686.5,2686.25,2686.5,5,5,1,4
12/26/17, 02:12:00.0,2686.5,2686.5,2686.25,2686.25,7,5,4,3
12/26/17, 02:15:00.0,2686.5,2686.5,2686.25,2686.25,12,10,6,6
12/26/17, 02:18:00.0,2686.5,2686.75,2686.5,2686.75,105,59,5,100
12/26/17, 02:21:00.0,2686.5,2686.5,2686.5,2686.5,133,25,117,16
12/26/17, 02:24:00.0,2686.5,2686.75,2686.5,2686.75,92,41,5,87
12/26/17, 02:27:00.0,2686.75,2686.75,2686.25,2686.25,69,29,39,30
12/26/17, 02:30:00.0,2686.25,2686.5,2686.25,2686.5,19,8,2,17
12/26/17, 02:33:00.0,2686.5,2686.5,2686.5,2686.5,7,4,0,7
12/26/17, 02:36:00.0,2686.5,2686.5,2686.25,2686.25,10,5,6,4
12/26/17, 02:39:00.0,2686.25,2686.5,2686.25,2686.5,13,9,3,10
12/26/17, 02:42:00.0,2686.25,2686.25,2686,2686.25,81,45,50,31
12/26/17, 02:45:00.0,2686.25,2686.5,2686,2686.25,16,13,7,9
12/26/17, 02:48:00.0,2686.25,2686.5,2686.25,2686.5,37,20,31,6
12/26/17, 02:51:00.0,2686.5,2686.5,2686.25,2686.5,17,12,2,15
12/26/17, 02:54:00.0,2686.5,2686.5,2686.25,2686.5,6,4,2,4
12/26/17, 02:57:00.0,2686.5,2686.5,2686.25,2686.5,3,3,1,2
12/26/17, 03:00:00.0,2686.5,2686.75,2686.5,2686.5,45,22,3,42
12/26/17, 03:03:00.0,2686.75,2686.75,2686.5,2686.75,14,11,4,10
12/26/17, 03:06:00.0,2686.75,2686.75,2686.75,2686.75,3,3,0,3
12/26/17, 03:09:00.0,2686.5,2686.5,2686.5,2686.5,3,2,3,0
12/26/17, 03:12:00.0,2686.5,2686.75,2686.5,2686.75,11,8,7,4
12/26/17, 03:15:00.0,2686.5,2686.75,2686.5,2686.5,7,6,5,2
12/26/17, 03:18:00.0,2686.75,2686.75,2686.5,2686.5,17,13,14,3
12/26/17, 03:21:00.0,2686.5,2686.75,2686.5,2686.75,3,3,1,2
12/26/17, 03:24:00.0,2686.5,2686.5,2686.5,2686.5,1,1,1,0
12/26/17, 03:27:00.0,2686.5,2686.5,2686.25,2686.25,36,20,36,0
12/26/17, 03:30:00.0,2686.25,2686.75,2686.25,2686.25,59,30,19,40
12/26/17, 03:33:00.0,2686.25,2686.25,2686.25,2686.25,5,4,5,0
12/26/17, 03:36:00.0,2686.25,2686.5,2686.25,2686.5,16,14,10,6
12/26/17, 03:39:00.0,2686.5,2686.5,2686.25,2686.5,5,5,2,3
12/26/17, 03:42:00.0,2686.25,2686.5,2686.25,2686.25,13,6,3,10
12/26/17, 03:45:00.0,2686.25,2686.25,2686.25,2686.25,13,11,13,0
12/26/17, 03:48:00.0,2686.25,2686.25,2686.25,2686.25,16,10,16,0
12/26/17, 03:51:00.0,2686.25,2686.5,2686.25,2686.25,3,3,2,1
12/26/17, 03:57:00.0,2686.5,2686.5,2686.25,2686.25,2,2,1,1
12/26/17, 04:00:00.0,2686.25,2686.25,2686,2686,60,38,34,26
12/26/17, 04:03:00.0,2686.25,2686.25,2686,2686,3,3,2,1
12/26/17, 04:06:00.0,2686,2686.25,2686,2686,8,8,7,1
12/26/17, 04:09:00.0,2686,2686.25,2686,2686,6,4,3,3
12/26/17, 04:12:00.0,2686,2686.25,2686,2686,7,5,4,3
12/26/17, 04:15:00.0,2686.25,2686.25,2686,2686.25,17,9,6,11
12/26/17, 04:18:00.0,2686,2686,2686,2686,2,2,2,0
12/26/17, 04:21:00.0,2686,2686.25,2686,2686,4,3,3,1
12/26/17, 04:24:00.0,2686,2686,2686,2686,3,3,3,0
12/26/17, 04:30:00.0,2686,2686.25,2686,2686.25,12,10,7,5
12/26/17, 04:33:00.0,2686.25,2686.25,2686,2686.25,33,20,14,19
12/26/17, 04:36:00.0,2686,2686,2686,2686,2,2,2,0
12/26/17, 04:39:00.0,2686,2686,2686,2686,2,2,2,0
12/26/17, 04:42:00.0,2686.25,2686.25,2686,2686,64,30,34,30
12/26/17, 04:45:00.0,2686,2686.25,2686,2686,16,8,15,1
12/26/17, 04:48:00.0,2686,2686.25,2686,2686.25,2,2,1,1
12/26/17, 04:51:00.0,2686.25,2686.25,2686,2686,21,13,6,15
12/26/17, 04:54:00.0,2686,2686,2685.75,2685.75,33,23,28,5
12/26/17, 04:57:00.0,2685.75,2686,2685.75,2686,6,6,1,5
12/26/17, 05:00:00.0,2686,2686,2685.75,2685.75,16,14,4,12
12/26/17, 05:03:00.0,2686,2686,2685.75,2685.75,144,75,105,39
12/26/17, 05:06:00.0,2685.75,2685.75,2685.5,2685.5,49,38,34,15
12/26/17, 05:09:00.0,2685.5,2685.75,2685.5,2685.5,15,12,13,2
12/26/17, 05:12:00.0,2685.5,2686,2685.25,2685.25,120,71,83,37
12/26/17, 05:15:00.0,2685.25,2685.5,2685.25,2685.5,63,47,27,36
12/26/17, 05:18:00.0,2685.75,2685.75,2685.5,2685.5,37,27,26,11
12/26/17, 05:21:00.0,2685.25,2685.25,2685.25,2685.25,14,14,14,0
12/26/17, 05:24:00.0,2685.25,2685.75,2685,2685.5,149,88,68,81
12/26/17, 05:27:00.0,2685.25,2685.5,2685.25,2685.25,13,12,8,5
12/26/17, 05:30:00.0,2685.25,2685.5,2685.25,2685.25,52,36,35,17
12/26/17, 05:33:00.0,2685.25,2685.75,2685.25,2685.75,39,19,12,27
12/26/17, 05:36:00.0,2685.5,2685.75,2685.5,2685.5,96,37,61,35
12/26/17, 05:39:00.0,2685.5,2686,2685.5,2685.75,48,32,12,36
12/26/17, 05:42:00.0,2685.75,2686,2685.75,2685.75,25,18,12,13
12/26/17, 05:45:00.0,2685.5,2685.5,2685.25,2685.5,64,35,48,16
12/26/17, 05:48:00.0,2685.5,2685.5,2685.25,2685.25,17,11,17,0
12/26/17, 05:51:00.0,2685.25,2685.5,2685.25,2685.25,76,50,26,50
12/26/17, 05:54:00.0,2685.25,2685.5,2685.25,2685.25,20,12,14,6
12/26/17, 05:57:00.0,2685,2685.25,2685,2685,48,35,15,33
12/26/17, 06:00:00.0,2685,2685.5,2685,2685,215,108,122,93
12/26/17, 06:03:00.0,2685,2685,2684.5,2685,648,301,394,254
12/26/17, 06:06:00.0,2685,2685.5,2685,2685.25,247,141,96,151
12/26/17, 06:09:00.0,2685,2685.5,2685,2685.25,144,83,46,98
12/26/17, 06:12:00.0,2685.5,2685.5,2685,2685.25,31,23,14,17
12/26/17, 06:15:00.0,2685,2685,2684.75,2685,239,130,115,124
12/26/17, 06:18:00.0,2685,2685.25,2684.5,2685,356,192,234,122
12/26/17, 06:21:00.0,2685,2685,2684.75,2685,27,23,10,17
12/26/17, 06:24:00.0,2685,2685.25,2684.75,2684.75,39,26,23,16
12/26/17, 06:27:00.0,2685,2685,2684.75,2685,91,52,45,46
12/26/17, 06:30:00.0,2685,2685,2684.75,2684.75,65,45,32,33
12/26/17, 06:33:00.0,2684.75,2684.75,2684.25,2684.75,230,142,154,76
12/26/17, 06:36:00.0,2684.5,2684.75,2684.25,2684.5,135,78,70,65
12/26/17, 06:39:00.0,2684.75,2684.75,2684.5,2684.5,64,38,20,44
12/26/17, 06:42:00.0,2684.5,2684.5,2684.25,2684.25,158,87,118,40
12/26/17, 06:45:00.0,2684.5,2684.5,2684,2684.25,265,152,210,55
12/26/17, 06:48:00.0,2684.25,2684.5,2684.25,2684.5,86,45,22,64
12/26/17, 06:51:00.0,2684.25,2684.5,2684.25,2684.25,75,23,43,32
12/26/17, 06:54:00.0,2684.25,2685,2684,2684.75,554,168,301,253
12/26/17, 06:57:00.0,2684.75,2684.75,2684.5,2684.75,80,39,30,50
12/26/17, 07:00:00.0,2684.75,2685,2684.5,2684.75,159,95,105,54
12/26/17, 07:03:00.0,2684.5,2684.75,2684.5,2684.5,318,106,189,129
12/26/17, 07:06:00.0,2684.5,2685.25,2684.25,2685,172,78,28,144
12/26/17, 07:09:00.0,2685,2685,2684.5,2684.5,405,113,276,129
12/26/17, 07:12:00.0,2684.5,2684.75,2684.25,2684.25,66,49,52,14
12/26/17, 07:15:00.0,2684.25,2684.5,2684.25,2684.5,68,33,4,64
12/26/17, 07:18:00.0,2684.5,2684.5,2683.75,2684,323,155,198,125
12/26/17, 07:21:00.0,2684,2684,2683.5,2683.75,341,167,160,181
12/26/17, 07:24:00.0,2684,2684,2683.75,2684,58,35,16,42
12/26/17, 07:27:00.0,2684,2684.25,2683.75,2684.25,185,97,41,144
12/26/17, 07:30:00.0,2684.5,2684.5,2684,2684.5,487,212,266,221
12/26/17, 07:33:00.0,2684.5,2684.75,2684.25,2684.5,241,123,89,152
12/26/17, 07:36:00.0,2684.75,2685,2684.5,2684.5,370,143,115,255
12/26/17, 07:39:00.0,2684.75,2685,2684.25,2685,289,120,140,149
12/26/17, 07:42:00.0,2685,2685,2684.5,2685,406,222,239,167
12/26/17, 07:45:00.0,2685,2685,2684.5,2684.75,78,51,66,12
12/26/17, 07:48:00.0,2684.75,2686,2684.75,2686,680,398,171,509
12/26/17, 07:51:00.0,2686,2686.25,2685.75,2685.75,686,346,403,283
12/26/17, 07:54:00.0,2685.75,2685.75,2685.25,2685.5,277,118,198,79
12/26/17, 07:57:00.0,2685.5,2685.5,2685,2685.25,367,131,209,158
12/26/17, 08:00:00.0,2685.25,2685.5,2685,2685.25,660,221,345,315
12/26/17, 08:03:00.0,2685.25,2685.5,2685,2685,345,134,220,125
12/26/17, 08:06:00.0,2685,2685.25,2685,2685.25,75,43,23,52
12/26/17, 08:09:00.0,2685,2685.5,2685,2685.5,277,111,23,254
12/26/17, 08:12:00.0,2685.25,2685.5,2684.75,2684.75,455,157,439,16
12/26/17, 08:15:00.0,2684.75,2685,2684.75,2684.75,141,76,127,14
12/26/17, 08:18:00.0,2684.75,2685,2684.75,2684.75,190,88,126,64
12/26/17, 08:21:00.0,2685,2685,2683.75,2684.25,1756,515,1008,748
12/26/17, 08:24:00.0,2684.25,2685.25,2684.25,2685.25,875,286,145,730
12/26/17, 08:27:00.0,2685,2685.5,2684.75,2685.5,2096,581,1337,759
12/26/17, 08:30:00.0,2685.5,2686.75,2684.25,2686.75,14636,5518,7558,7078
12/26/17, 08:33:00.0,2686.5,2687.75,2685.75,2686.75,10827,4194,5789,5038
12/26/17, 08:36:00.0,2686.75,2688.25,2686.75,2688.25,7542,2937,3167,4375
12/26/17, 08:39:00.0,2688,2688,2686.5,2687,6103,2256,3726,2377
12/26/17, 08:42:00.0,2687,2687.75,2686.5,2687,6763,2723,3247,3516
12/26/17, 08:45:00.0,2687,2687.5,2685.75,2686.25,4292,1739,2435,1857
12/26/17, 08:48:00.0,2686,2686.5,2685.5,2686.25,3062,1330,1588,1474
12/26/17, 08:51:00.0,2686,2686.5,2685,2686.5,5741,2339,3091,2650
12/26/17, 08:54:00.0,2686.5,2686.5,2685.5,2686,2884,1326,1607,1277
12/26/17, 08:57:00.0,2686,2686.75,2685.75,2686.5,2705,1102,1299,1406
12/26/17, 09:00:00.0,2686.5,2686.75,2685.5,2685.75,3230,1454,1474,1756
12/26/17, 09:03:00.0,2685.75,2686.5,2685.5,2686.25,1782,698,741,1041
12/26/17, 09:06:00.0,2686.25,2687.25,2686.25,2687.25,2122,854,838,1284
12/26/17, 09:09:00.0,2687.25,2687.5,2687,2687.5,1456,576,795,661
12/26/17, 09:12:00.0,2687.5,2687.5,2686.5,2686.5,1825,772,1036,789
12/26/17, 09:15:00.0,2686.5,2686.75,2686.25,2686.75,2096,862,1010,1086
12/26/17, 09:18:00.0,2686.75,2687.5,2686.75,2687.5,2758,1081,1364,1394
12/26/17, 09:21:00.0,2687.5,2687.75,2687.25,2687.75,1723,755,669,1054
12/26/17, 09:24:00.0,2687.75,2688,2687,2687.75,2984,1107,1099,1885
12/26/17, 09:27:00.0,2688,2688.25,2687,2687.5,2454,1099,1521,933
12/26/17, 09:30:00.0,2687.25,2688.25,2687.25,2688,2177,964,874,1303
12/26/17, 09:33:00.0,2688.25,2688.25,2687.5,2688,2290,896,974,1316
12/26/17, 09:36:00.0,2688,2688.25,2687.75,2688,1121,457,629,492
12/26/17, 09:39:00.0,2688,2688.25,2687.5,2687.5,834,337,509,325
12/26/17, 09:42:00.0,2687.75,2688,2687.5,2687.75,1772,660,657,1115
12/26/17, 09:45:00.0,2687.75,2687.75,2687,2687.25,2523,968,1420,1103
12/26/17, 09:48:00.0,2687.25,2687.75,2687,2687.25,1669,644,844,825
12/26/17, 09:51:00.0,2687.25,2687.25,2686.5,2686.75,1433,684,912,521
12/26/17, 09:54:00.0,2686.75,2687,2685.75,2685.75,3410,1298,2034,1376
12/26/17, 09:57:00.0,2685.75,2686.25,2685.25,2685.5,2760,1166,1540,1220
12/26/17, 10:00:00.0,2685.5,2685.5,2685,2685.5,2256,916,1087,1169
12/26/17, 10:03:00.0,2685.25,2686.25,2685,2685.75,3076,1060,1159,1917
12/26/17, 10:06:00.0,2685.75,2686.25,2685,2685,1393,596,784,609
12/26/17, 10:09:00.0,2685,2685.75,2685,2685.5,1536,608,583,953
12/26/17, 10:12:00.0,2685.25,2686,2685.25,2685.5,1739,587,833,906
12/26/17, 10:15:00.0,2685.5,2686.25,2685.5,2685.75,1106,451,410,696
12/26/17, 10:18:00.0,2686,2686.25,2685.75,2686.25,691,311,290,401
12/26/17, 10:21:00.0,2686.25,2686.5,2685.75,2686.5,2605,834,837,1768
12/26/17, 10:24:00.0,2686.5,2687,2686.5,2686.75,1065,493,352,713
12/26/17, 10:27:00.0,2687,2687,2686.5,2686.75,1610,615,928,682
12/26/17, 10:30:00.0,2686.5,2686.75,2686,2686.5,1413,561,825,588
12/26/17, 10:33:00.0,2686.25,2686.5,2686,2686,671,338,404,267
12/26/17, 10:36:00.0,2686,2686.75,2685.75,2686.5,1516,576,701,815
12/26/17, 10:39:00.0,2686.75,2686.75,2686,2686.25,1193,542,629,564
12/26/17, 10:42:00.0,2686,2686.75,2686,2686.5,705,362,324,381
12/26/17, 10:45:00.0,2686.5,2686.75,2686.25,2686.5,1172,356,562,610
12/26/17, 10:48:00.0,2686.75,2687,2686.5,2686.75,1593,510,946,647
12/26/17, 10:51:00.0,2686.75,2687,2685.75,2686.25,1430,605,962,468
12/26/17, 10:54:00.0,2686.5,2686.5,2685.75,2686.25,1308,428,594,714
12/26/17, 10:57:00.0,2686.5,2687,2686.5,2686.5,1894,704,1025,869
12/26/17, 11:00:00.0,2686.5,2686.75,2686,2686.5,1626,576,762,864
12/26/17, 11:03:00.0,2686.25,2687,2686.25,2686.5,1150,426,572,578
12/26/17, 11:06:00.0,2686.5,2687,2686.5,2687,1103,452,433,670
12/26/17, 11:09:00.0,2687,2687.25,2686.5,2686.5,1410,508,752,658
12/26/17, 11:12:00.0,2686.5,2687,2686.25,2686.5,949,326,636,313
12/26/17, 11:15:00.0,2686.5,2686.5,2686,2686,906,354,590,316
12/26/17, 11:18:00.0,2686,2686.25,2685.75,2685.75,1681,706,961,720
12/26/17, 11:21:00.0,2686,2687,2685.75,2686.75,1278,521,587,691
12/26/17, 11:24:00.0,2686.5,2686.75,2686.5,2686.5,1159,446,719,440
12/26/17, 11:27:00.0,2686.5,2686.5,2686.25,2686.5,639,312,322,317
12/26/17, 11:30:00.0,2686.5,2686.75,2686.25,2686.5,703,305,324,379
12/26/17, 11:33:00.0,2686.25,2686.75,2686,2686.5,1200,497,508,692
12/26/17, 11:36:00.0,2686.5,2687,2686.25,2686.5,863,298,370,493
12/26/17, 11:39:00.0,2686.75,2687,2686.25,2687,774,291,272,502
12/26/17, 11:42:00.0,2687,2687.25,2686.75,2686.75,1007,382,476,531
12/26/17, 11:45:00.0,2686.75,2687,2686.5,2686.75,1118,437,584,534
12/26/17, 11:48:00.0,2686.75,2687,2686,2686.25,914,336,852,62
12/26/17, 11:51:00.0,2686,2686,2685.5,2685.75,2977,924,1656,1321
12/26/17, 11:54:00.0,2685.75,2686.25,2685.5,2686.25,1410,431,399,1011
12/26/17, 11:57:00.0,2686.25,2686.75,2686,2686,1621,549,662,959
12/26/17, 12:00:00.0,2686,2686.75,2686,2686.5,990,422,496,494
12/26/17, 12:03:00.0,2686.25,2686.75,2686,2686,1799,593,977,822
12/26/17, 12:06:00.0,2686.25,2686.5,2686,2686,1004,389,490,514
12/26/17, 12:09:00.0,2686,2686.25,2686,2686,402,159,264,138
12/26/17, 12:12:00.0,2686,2686.5,2686,2686.5,887,302,119,768
12/26/17, 12:15:00.0,2686.5,2686.5,2685.5,2686,3171,943,1919,1252
12/26/17, 12:18:00.0,2686,2686.5,2685.75,2686,1499,557,829,670
12/26/17, 12:21:00.0,2686,2686.5,2686,2686.5,1002,391,493,509
12/26/17, 12:24:00.0,2686.5,2686.75,2686.25,2686.25,438,203,259,179
12/26/17, 12:27:00.0,2686.25,2686.75,2686.25,2686.25,1078,421,492,586
12/26/17, 12:30:00.0,2686.5,2686.75,2686.25,2686.5,911,332,360,551
12/26/17, 12:33:00.0,2686.5,2686.5,2686,2686.25,746,197,579,167
12/26/17, 12:36:00.0,2686,2686.25,2685.75,2685.75,793,315,434,359
12/26/17, 12:39:00.0,2685.75,2686.25,2685.75,2686,881,314,325,556
12/26/17, 12:42:00.0,2686,2686,2685.5,2685.5,536,233,439,97
12/26/17, 12:45:00.0,2685.5,2686.5,2685.25,2686.25,4671,1179,2053,2618
12/26/17, 12:48:00.0,2686.25,2686.5,2686,2686.5,1378,535,686,692
12/26/17, 12:51:00.0,2686.5,2687,2686.25,2686.75,1371,439,542,829
12/26/17, 12:54:00.0,2686.5,2687,2686.25,2686.25,1726,617,1089,637
12/26/17, 12:57:00.0,2686.25,2686.5,2685.75,2685.75,1142,463,641,501
12/26/17, 13:00:00.0,2686,2686.25,2685.75,2686,813,349,416,397
12/26/17, 13:03:00.0,2685.75,2686.25,2685.75,2686,551,206,302,249
12/26/17, 13:06:00.0,2686,2686.25,2685.75,2685.75,1222,448,891,331
12/26/17, 13:09:00.0,2685.75,2686,2685.5,2686,895,316,480,415
12/26/17, 13:12:00.0,2686,2686,2685.25,2685.5,1340,445,813,527
12/26/17, 13:15:00.0,2685.25,2686,2685.25,2685.75,1597,500,779,818
12/26/17, 13:18:00.0,2685.75,2686,2685.25,2685.5,1534,516,898,636
12/26/17, 13:21:00.0,2685.75,2686,2685.5,2685.5,919,351,398,521
12/26/17, 13:24:00.0,2685.75,2686,2685.25,2685.25,1180,399,639,541
12/26/17, 13:27:00.0,2685.5,2686.25,2685.5,2686,3203,723,893,2310
12/26/17, 13:30:00.0,2686,2686.5,2685.75,2686.25,975,369,406,569
12/26/17, 13:33:00.0,2686.5,2686.5,2686,2686.25,744,245,283,461
12/26/17, 13:36:00.0,2686.25,2686.5,2686.25,2686.25,289,157,157,132
12/26/17, 13:39:00.0,2686.25,2686.75,2686.25,2686.5,950,368,537,413
12/26/17, 13:42:00.0,2686.5,2686.5,2686.25,2686.5,970,373,463,507
12/26/17, 13:45:00.0,2686.5,2686.5,2686.25,2686.25,1116,271,893,223
12/26/17, 13:48:00.0,2686.5,2686.75,2686.25,2686.25,1304,363,427,877
12/26/17, 13:51:00.0,2686.25,2687,2686.25,2686.5,1005,348,374,631
12/26/17, 13:54:00.0,2686.5,2687,2686.5,2687,667,245,352,315
12/26/17, 13:57:00.0,2686.75,2687,2686.5,2687,1137,397,421,716
12/26/17, 14:00:00.0,2686.75,2687,2686.75,2687,936,349,448,488
12/26/17, 14:03:00.0,2686.75,2687,2686.25,2686.75,1229,409,680,549
12/26/17, 14:06:00.0,2686.75,2687,2686.5,2687,1451,465,773,678
12/26/17, 14:09:00.0,2686.75,2687,2686.5,2686.5,436,187,359,77
12/26/17, 14:12:00.0,2686.5,2686.75,2686.25,2686.5,998,345,617,381
12/26/17, 14:15:00.0,2686.25,2686.5,2686,2686,661,237,504,157
12/26/17, 14:18:00.0,2686.25,2686.25,2685.75,2686,691,206,595,96
12/26/17, 14:21:00.0,2686,2686.25,2685.75,2685.75,1459,458,664,795
12/26/17, 14:24:00.0,2685.75,2686,2685.25,2685.25,1613,504,1135,478
12/26/17, 14:27:00.0,2685.5,2685.5,2684.75,2684.75,1865,566,1167,698
12/26/17, 14:30:00.0,2685,2685.25,2684.5,2685,3103,989,1425,1678
12/26/17, 14:33:00.0,2685,2685.25,2684.5,2684.5,799,349,436,363
12/26/17, 14:36:00.0,2684.5,2685.5,2684.25,2685.25,4652,1646,1795,2857
12/26/17, 14:39:00.0,2685.5,2685.5,2684.75,2685.25,2728,948,1161,1567
12/26/17, 14:42:00.0,2685.25,2685.5,2684.75,2685.25,3647,1096,2108,1539
12/26/17, 14:45:00.0,2685.25,2686.5,2685,2686.25,4243,1255,1497,2746
12/26/17, 14:48:00.0,2686,2687,2686,2686.25,6113,1735,2419,3694
12/26/17, 14:51:00.0,2686.25,2686.5,2685,2685,4920,1432,3282,1638
12/26/17, 14:54:00.0,2685,2685.75,2685,2685.25,4924,1285,2229,2695
12/26/17, 14:57:00.0,2685.5,2687.5,2685.25,2687,32974,5512,16189,16785
12/26/17, 15:00:00.0,2687.25,2687.5,2686,2686.75,16512,3193,9083,7429
12/26/17, 15:03:00.0,2686.5,2687,2686.25,2686.75,3228,825,1577,1651
12/26/17, 15:06:00.0,2686.75,2687.25,2686.75,2687,2365,565,1076,1289
12/26/17, 15:09:00.0,2686.75,2687,2686.25,2686.25,2810,618,1797,1013
12/26/17, 15:12:00.0,2686.25,2687.25,2686,2687.25,6964,1397,2582,4382
12/26/17, 15:30:00.0,2687.25,2687.5,2687,2687.25,883,189,322,561
12/26/17, 15:33:00.0,2687,2687.25,2687,2687,89,24,13,76
12/26/17, 15:36:00.0,2687,2687.25,2686.75,2686.75,657,116,430,227
12/26/17, 15:39:00.0,2686.75,2687,2686.75,2687,84,32,15,69
12/26/17, 15:42:00.0,2687,2687.25,2686.75,2687,217,38,98,119
12/26/17, 15:45:00.0,2686.75,2687,2686.75,2686.75,182,33,31,151
12/26/17, 15:48:00.0,2687,2687.25,2686.75,2687,247,84,40,207
12/26/17, 15:51:00.0,2687.25,2687.5,2687,2687.25,134,47,7,127
12/26/17, 15:54:00.0,2687.5,2687.75,2687.25,2687.25,502,139,221,281
12/26/17, 15:57:00.0,2687.5,2687.75,2687.25,2687.5,599,167,245,354
12/26/17, 17:00:00.0,2687.5,2688.25,2687.5,2688.25,1088,340,354,734
12/26/17, 17:03:00.0,2688,2688.25,2687.75,2688.25,291,109,137,154
12/26/17, 17:06:00.0,2688,2688.25,2688,2688,113,47,62,51
12/26/17, 17:09:00.0,2688,2688.25,2687.5,2688,228,76,180,48
12/26/17, 17:12:00.0,2687.75,2688,2687.5,2687.5,69,29,67,2
12/26/17, 17:15:00.0,2687.5,2687.75,2687.5,2687.5,54,31,49,5
12/26/17, 17:18:00.0,2687.5,2688,2687.25,2688,238,85,65,173
12/26/17, 17:21:00.0,2687.75,2688,2687.75,2687.75,132,37,123,9
12/26/17, 17:24:00.0,2687.75,2687.75,2687.75,2687.75,4,4,4,0
12/26/17, 17:27:00.0,2687.75,2687.75,2687.5,2687.5,120,48,120,0
12/26/17, 17:30:00.0,2687.5,2687.75,2687.5,2687.75,51,23,9,42
12/26/17, 17:33:00.0,2687.75,2688,2687.75,2688,74,15,43,31
12/26/17, 17:36:00.0,2687.75,2688,2687.75,2688,21,12,15,6
12/26/17, 17:39:00.0,2687.75,2688,2687.75,2687.75,55,21,30,25
12/26/17, 17:42:00.0,2687.75,2687.75,2687.75,2687.75,3,3,3,0
12/26/17, 17:45:00.0,2687.75,2688,2687.75,2688,88,41,5,83
12/26/17, 17:48:00.0,2687.75,2688,2687.75,2688,71,25,19,52
12/26/17, 17:51:00.0,2688,2688,2687.75,2688,15,6,1,14
12/26/17, 17:54:00.0,2688,2688,2687.75,2687.75,105,42,49,56
12/26/17, 17:57:00.0,2688,2688.25,2688,2688,119,35,29,90
12/26/17, 18:00:00.0,2688.25,2688.25,2688,2688,44,29,25,19
12/26/17, 18:03:00.0,2688,2688,2687.5,2687.5,277,103,202,75
12/26/17, 18:06:00.0,2687.5,2687.75,2687.5,2687.75,68,32,11,57
12/26/17, 18:09:00.0,2688,2688,2687.75,2688,96,39,81,15
12/26/17, 18:12:00.0,2688,2688,2687.75,2688,118,58,15,103
12/26/17, 18:15:00.0,2687.75,2688,2687.75,2688,33,24,7,26
12/26/17, 18:18:00.0,2687.75,2688,2687.75,2688,182,64,74,108
12/26/17, 18:21:00.0,2688,2688.25,2688,2688,78,50,71,7
12/26/17, 18:24:00.0,2688,2688.5,2688,2688.5,239,134,48,191
12/26/17, 18:27:00.0,2688.5,2688.5,2688.25,2688.5,188,99,83,105
12/26/17, 18:30:00.0,2688.5,2688.5,2688.25,2688.5,58,26,29,29
12/26/17, 18:33:00.0,2688.25,2688.5,2688.25,2688.5,16,10,8,8
12/26/17, 18:36:00.0,2688.5,2688.5,2688.25,2688.5,91,41,8,83
12/26/17, 18:39:00.0,2688.75,2688.75,2688.25,2688.25,159,63,144,15
12/26/17, 18:42:00.0,2688.25,2688.75,2688.25,2688.5,95,39,21,74
12/26/17, 18:45:00.0,2688.5,2688.5,2688.25,2688.25,224,74,169,55
12/26/17, 18:48:00.0,2688.25,2688.25,2688,2688.25,198,93,151,47
12/26/17, 18:51:00.0,2688.5,2688.5,2688.25,2688.25,60,26,44,16
12/26/17, 18:54:00.0,2688.5,2688.5,2688.25,2688.5,84,39,48,36
12/26/17, 18:57:00.0,2688.5,2688.5,2688.25,2688.25,16,8,2,14
12/26/17, 19:00:00.0,2688.5,2688.75,2688.25,2688.25,457,210,228,229
12/26/17, 19:03:00.0,2688.25,2688.75,2688.25,2688.75,124,65,27,97
